"ID","Dia_sem","Mes","Dia_ocor","Hora","Distrito","Preco","Coord"
"1104181","7","12","12","12","BROOKLYN","823153.0408163265","(40.6746182190001, -73.956545805)"
"1085155","4","7","22","1","MANHATTAN","1487719.0909090908","(40.743130175, -73.996356573)"
"960074","7","3","28","3","BRONX","75996.8125","(40.880454619, -73.903075324)"
"882797","7","10","10","2","BROOKLYN","807918.918367347","(40.677131198, -73.983334531)"
"1006557","1","10","11","7","BROOKLYN","807918.918367347","(40.620190043, -74.032402696)"
"1088467","3","9","1","5","QUEENS","366240.46153846156","(40.711184861, -73.7798552579999)"
"1078718","3","6","23","14","BRONX","80357.8125","(40.8480255360001, -73.8874538009999)"
"1065687","4","7","29","20","QUEENS","325513.28205128206","(40.595720606, -73.7875996339999)"
"976366","1","3","15","0","QUEENS","271529.57692307694","(40.748473647, -73.9425268959999)"
"1014851","7","11","28","15","BRONX","98031.25","(40.8720462860001, -73.875886016)"
"966332","3","4","28","8","MANHATTAN","1557982.8295454546","(40.7226680160001, -73.995989707)"
"1108088","3","3","3","6","BROOKLYN","735019.1836734693","(40.672143711, -73.9266299609999)"
"1098336","7","9","26","15","QUEENS","366240.46153846156","(40.752433721, -73.9149412639999)"
"1100425","5","7","9","17","BROOKLYN","789217.3469387755","(40.6361114760001, -74.0258926)"
"997430","7","5","23","8","BROOKLYN","757306.1224489796","(40.6594772930001, -73.895614784)"
"830070","6","6","5","17","BRONX","80357.8125","(40.8398202650001, -73.922480449)"
"1100029","6","10","30","14","QUEENS","389583.8461538461","(40.733926841, -73.871582398)"
"1040046","6","9","25","13","QUEENS","366240.46153846156","(40.6533121150001, -73.83831829)"
"840635","6","7","17","2","BROOKLYN","789217.3469387755","(40.6516170420001, -73.975343987)"
"1099052","2","5","25","22","BRONX","80687.5","(40.8163661450001, -73.867626311)"
"1014791","1","1","11","20","MANHATTAN","1369658.4090909092","(40.7271759320001, -73.9796888389999)"
"977861","6","7","31","4","STATEN ISLAND","364500","(40.5409908170001, -74.177373025)"
"885687","4","1","7","12","QUEENS","274035.26923076925","(40.7757859920001, -73.907791415)"
"1087157","6","8","14","3","BRONX","79593.75","(40.8170084390001, -73.894233282)"
"1066548","7","4","18","13","QUEENS","284660.3846153846","(40.7502915850001, -73.860239683)"
"1107759","2","3","2","14","BROOKLYN","735019.1836734693","(40.6731904070001, -73.9628735169999)"
"1102207","1","11","22","15","MANHATTAN","1621056.8181818181","(40.7562662070001, -73.990501248)"
"1094664","7","7","11","6","QUEENS","325513.28205128206","(40.7515844270001, -73.855837294)"
"1085770","4","7","22","14","BROOKLYN","789217.3469387755","(40.5877892230001, -73.9914829099999)"
"1110749","6","10","23","22","BRONX","807918.918367347","(40.8736010480001, -73.88505658)"
"1080219","2","10","26","23","MANHATTAN","1600241.9318181819","(40.8599854280001, -73.922196656)"
"909615","7","3","21","17","BRONX","75996.8125","(40.893141488, -73.8565141079999)"
"1026520","4","12","2","2","BROOKLYN","823153.0408163265","(40.642034102, -74.013524702)"
"905415","5","3","19","11","MANHATTAN","1449397.7272727273","(40.8492488030001, -73.936736074)"
"855156","6","7","24","3","BRONX","103389.0625","(40.889933635, -73.859302322)"
"1074697","3","5","12","19","BROOKLYN","757306.1224489796","(40.6954388080001, -73.983225376)"
"1118849","2","11","23","20","BROOKLYN","813043.8571428572","(40.6585371300001, -73.9395696299999)"
"833386","1","6","7","11","QUEENS","305813.7948717949","(40.71378306, -73.920159704)"
"1091230","6","1","16","14","BROOKLYN","727974.4897959183","(40.6493705410001, -73.960872294)"
"1084619","7","7","18","19","BROOKLYN","789217.3469387755","(40.691698826, -73.90584867)"
"1080383","6","6","19","23","MANHATTAN","1557062.2727272727","(40.764066631, -73.9550579209999)"
"1112404","6","5","15","10","BROOKLYN","757306.1224489796","(40.67047254, -73.9365307369999)"
"976887","1","3","15","3","BRONX","75996.8125","(40.8397395310001, -73.913178032)"
"834000","1","6","7","16","BRONX","80357.8125","(40.885739104, -73.856548167)"
"1010569","3","1","6","12","QUEENS","274035.26923076925","(40.75890271, -73.7828271189999)"
"1116779","5","10","29","19","BROOKLYN","807918.918367347","(40.680910872, -73.931649878)"
"1089086","3","9","1","15","MANHATTAN","1554646.5909090908","(40.761726342, -73.9769890059999)"
"949727","5","7","30","11","BRONX","103389.0625","(40.8217732410001, -73.8518264959999)"
"1016473","7","3","7","7","BRONX","75996.8125","(40.8147239240001, -73.924507488)"
"1045930","1","7","26","11","MANHATTAN","1487719.0909090908","(40.7911518670001, -73.884371919)"
"1111642","4","5","13","6","MANHATTAN","1471835.2159090908","(40.7275400290001, -73.999409745)"
"798647","5","1","22","20","BRONX","70562.5","(40.833290075, -73.872489178)"
"1104536","7","12","12","18","QUEENS","332701.46153846156","(40.690042272, -73.841907267)"
"1080786","3","2","3","16","MANHATTAN","1449851.1363636365","(40.790601054, -73.939363092)"
"1087956","6","8","14","15","BRONX","79593.75","(40.8375002390001, -73.925515221)"
"1063421","4","3","11","14","STATEN ISLAND","343333.3333333333","(40.626858064, -74.163443377)"
"1115724","6","9","11","10","MANHATTAN","1554646.5909090908","(40.7466292340001, -73.972425255)"
"1115471","7","8","15","15","BRONX","79593.75","(40.8381878220001, -73.9234689579999)"
"1074038","2","9","14","9","MANHATTAN","1554646.5909090908","(40.749780113, -73.987780874)"
"962146","7","3","14","22","MANHATTAN","1449397.7272727273","(40.745364409, -73.996583812)"
"1116616","5","10","29","8","BROOKLYN","807918.918367347","(40.591329037, -73.9827438419999)"
"1090991","4","9","2","20","BROOKLYN","782987.7448979592","(40.695123573, -73.911862567)"
"1018202","3","10","20","16","BROOKLYN","807918.918367347","(40.6730250640001, -73.936315613)"
"998325","1","10","18","19","QUEENS","389583.8461538461","(40.6951556180001, -73.860910613)"
"1085382","1","4","5","2","BROOKLYN","735071.4285714285","(40.720299648, -73.957226711)"
"995903","1","10","18","0","MANHATTAN","1600241.9318181819","(40.754356699, -73.976973505)"
"918006","5","6","18","12","QUEENS","305813.7948717949","(40.671565678, -73.744801926)"
"1075079","5","6","4","13","BROOKLYN","773386.612244898","(40.686526638, -73.960983904)"
"1114276","3","7","21","19","MANHATTAN","1487719.0909090908","(40.723658594, -73.9910217999999)"
"1106211","4","8","26","14","MANHATTAN","1506192.0454545454","(40.7650035090001, -73.976706297)"
"1044176","2","3","9","15","BRONX","75996.8125","(40.874299282, -73.888964172)"
"872364","2","8","10","17","BRONX","79593.75","(40.831757592, -73.8668079239999)"
"757052","2","11","30","12","BRONX","98031.25","(40.8793784600001, -73.860047895)"
"1048255","5","11","5","19","BROOKLYN","813043.8571428572","(40.71657558, -73.94557736)"
"824382","3","3","31","6","BRONX","75996.8125","(40.8893982760001, -73.8983894689999)"
"1106919","5","10","1","14","QUEENS","389583.8461538461","(40.7612423150001, -73.8328365679999)"
"843652","6","7","17","17","MANHATTAN","1487719.0909090908","(40.7477492670001, -73.9731718629999)"
"825230","6","5","29","15","BRONX","80687.5","(40.848444833, -73.908446129)"
"1088258","6","8","14","18","BROOKLYN","776779.5918367347","(40.623411725, -73.944273634)"
"971221","7","11","21","14","QUEENS","357619.8717948718","(40.672123491, -73.824278265)"
"1108835","2","3","23","0","QUEENS","271529.57692307694","(40.691980947, -73.814875505)"
"1007086","7","8","1","18","BRONX","79593.75","(40.8228611420001, -73.919165302)"
"1064173","6","1","30","3","QUEENS","274035.26923076925","(40.692238934, -73.830914456)"
"1062464","6","3","6","22","BRONX","75996.8125","(40.860752045, -73.889583293)"
"820102","7","4","25","13","BRONX","77496.875","(40.8238762760001, -73.8918629679999)"
"1077151","1","2","1","1","BROOKLYN","733877.5408163265","(40.693871083, -73.9460069899999)"
"1061708","4","6","24","15","QUEENS","305813.7948717949","(40.679980738, -73.7762339069999)"
"1097788","7","9","26","4","MANHATTAN","1554646.5909090908","(40.718278841, -73.990715891)"
"1099299","4","10","28","11","BRONX","807918.918367347","(40.8269330370001, -73.913631954)"
"1097551","4","9","23","23","MANHATTAN","1554646.5909090908","(40.7328016810001, -74.003252461)"
"716848","6","2","13","19","BROOKLYN","733877.5408163265","(40.572797354, -73.995962704)"
"1080944","2","11","9","12","MANHATTAN","1621056.8181818181","(40.783750707, -73.945897999)"
"1090472","6","8","28","0","MANHATTAN","1506192.0454545454","(40.730338472, -73.9833031859999)"
"1073117","2","4","27","20","BROOKLYN","735071.4285714285","(40.687307806, -73.95095581)"
"1043307","6","10","16","15","BROOKLYN","807918.918367347","(40.5771918560001, -74.00057021)"
"1007303","3","5","26","11","MANHATTAN","1471835.2159090908","(40.7390308400001, -73.981543636)"
"1072481","7","9","12","13","BRONX","80778.125","(40.8632767240001, -73.892012205)"
"1013326","5","10","8","5","BROOKLYN","807918.918367347","(40.647774864, -73.9581524879999)"
"1100624","5","7","9","19","BRONX","103389.0625","(40.868467378, -73.821582846)"
"1098456","2","10","12","19","BRONX","807918.918367347","(40.807218248, -73.926275173)"
"1003713","7","8","1","0","BROOKLYN","776779.5918367347","(40.6502005790001, -73.943703488)"
"1028556","1","8","30","17","BROOKLYN","776779.5918367347","(40.680364313, -73.8947925099999)"
"1100504","4","11","11","11","MANHATTAN","1621056.8181818181","(40.780570632, -73.948236782)"
"937397","7","7","4","1","BROOKLYN","789217.3469387755","(40.6370759820001, -73.935124881)"
"824336","6","5","29","12","QUEENS","315149.8461538461","(40.7162691300001, -73.8307308459999)"
"874356","3","9","15","3","BROOKLYN","782987.7448979592","(40.644449939, -74.009219069)"
"1031970","4","9","16","20","BROOKLYN","782987.7448979592","(40.671096151, -73.9238589509999)"
"1029284","4","4","1","0","MANHATTAN","1557982.8295454546","(40.7762496870001, -73.952937509)"
"1117641","3","11","3","17","MANHATTAN","1621056.8181818181","(40.8209643010001, -73.941477939)"
"1046418","1","7","26","16","QUEENS","325513.28205128206","(40.750654497, -73.945657796)"
"957448","6","1","9","13","BRONX","70562.5","(40.822302984, -73.856171859)"
"849713","1","7","12","21","BROOKLYN","789217.3469387755","(40.6410128530001, -73.9475451129999)"
"828862","6","6","5","11","BRONX","80357.8125","(40.8280177170001, -73.914324317)"
"749987","3","10","6","19","MANHATTAN","1600241.9318181819","(40.782957004, -73.950972024)"
"725214","5","4","16","23","BROOKLYN","735071.4285714285","(40.697750458, -73.9482217409999)"
"885353","7","10","10","18","BROOKLYN","807918.918367347","(40.6509323330001, -73.947166124)"
"1021940","2","12","7","22","QUEENS","332701.46153846156","(40.665742977, -73.770377315)"
"993970","4","10","7","13","MANHATTAN","1600241.9318181819","(40.7645355390001, -73.9707283879999)"
"848814","1","7","12","17","BRONX","103389.0625","(40.8275200900001, -73.92494464)"
"1110246","2","4","20","0","STATEN ISLAND","322000","(40.6368189670001, -74.118653127)"
"750938","3","10","6","22","BRONX","807918.918367347","(40.814716285, -73.906585036)"
"1102085","4","12","30","19","BROOKLYN","823153.0408163265","(40.6615823830001, -73.915478821)"
"1101693","4","12","30","14","BROOKLYN","823153.0408163265","(40.6456050570001, -73.892530256)"
"931898","5","7","2","19","QUEENS","325513.28205128206","(40.751360113, -73.935439479)"
"1033183","4","10","21","8","QUEENS","389583.8461538461","(40.762334218, -73.826917308)"
"1095092","1","3","29","20","BROOKLYN","735019.1836734693","(40.670667775, -73.93233809)"
"1008045","1","8","2","0","BROOKLYN","776779.5918367347","(40.584105406, -73.932504991)"
"863278","5","9","10","21","BRONX","80778.125","(40.8670463980001, -73.896315777)"
"1089754","2","8","24","15","BROOKLYN","776779.5918367347","(40.6740634390001, -73.912535702)"
"963440","3","3","24","10","BROOKLYN","735019.1836734693","(40.687149617, -73.983317604)"
"1024823","6","12","18","19","MANHATTAN","1682289.6590909092","(40.7336222000001, -73.9930591309999)"
"998875","7","5","23","18","MANHATTAN","1471835.2159090908","(40.778060006, -73.950065738)"
"1013468","1","1","11","12","MANHATTAN","1369658.4090909092","(40.7187619220001, -73.990751899)"
"732608","6","8","7","12","BROOKLYN","776779.5918367347","(40.700511239, -73.941540394)"
"893821","7","11","14","19","BROOKLYN","813043.8571428572","(40.703247248, -73.914387287)"
"1037205","1","10","25","11","BROOKLYN","807918.918367347","(40.6402090510001, -73.9122197519999)"
"994703","4","10","7","18","BRONX","807918.918367347","(40.825050768, -73.865535037)"
"870856","2","8","10","12","BROOKLYN","776779.5918367347","(40.6571737080001, -73.8889903749999)"
"1053512","1","11","8","17","BRONX","98031.25","(40.8643281390001, -73.868405762)"
"944756","5","7","23","3","MANHATTAN","1487719.0909090908","(40.76068323, -73.976444296)"
"725846","6","5","22","2","QUEENS","315149.8461538461","(40.7038391, -73.862385654)"
"1037337","6","4","3","23","QUEENS","284660.3846153846","(40.677605279, -73.82821878)"
"1102865","6","11","27","7","BRONX","98031.25","(40.8912021690001, -73.861979708)"
"1056003","4","5","20","16","BROOKLYN","757306.1224489796","(40.574301425, -73.994072789)"
"1099199","4","10","28","9","QUEENS","389583.8461538461","(40.7444507760001, -73.8315398089999)"
"1031579","4","9","16","18","QUEENS","366240.46153846156","(40.5937087080001, -73.78614414)"
"1102130","2","7","13","19","BROOKLYN","789217.3469387755","(40.635953441, -73.967833935)"
"942923","4","7","8","18","BRONX","103389.0625","(40.8468884860001, -73.8638499469999)"
"1061120","4","6","24","9","MANHATTAN","1557062.2727272727","(40.7453505670001, -74.006223205)"
"1066370","5","2","26","15","MANHATTAN","1449851.1363636365","(40.743525027, -73.972870423)"
"835501","1","6","7","23","MANHATTAN","1557062.2727272727","(40.7481393460001, -73.996424872)"
"996681","7","2","14","0","MANHATTAN","1449851.1363636365","(40.747266257, -73.9914914)"
"915127","1","4","26","14","MANHATTAN","1557982.8295454546","(40.7292820530001, -73.9856198109999)"
"1033777","4","10","21","11","BRONX","807918.918367347","(40.847734938, -73.920909778)"
"747401","3","10","6","8","QUEENS","389583.8461538461","(40.609776567, -73.750613393)"
"966112","1","4","12","22","QUEENS","284660.3846153846","(40.7423857370001, -73.889696456)"
"1100371","3","11","10","11","QUEENS","357619.8717948718","(40.7072207260001, -73.835269599)"
"1085975","4","7","22","16","BRONX","103389.0625","(40.8539173720001, -73.883630217)"
"1012161","6","2","20","16","QUEENS","232387.38461538462","(40.7185348370001, -73.803860312)"
"1104856","2","12","14","0","QUEENS","332701.46153846156","(40.6846957920001, -73.781698652)"
"1060910","1","1","4","0","BRONX","70562.5","(40.844317206, -73.9162116649999)"
"1110779","6","10","23","23","STATEN ISLAND","366300","(40.539987282, -74.219623239)"
"1016648","3","10","20","8","MANHATTAN","1600241.9318181819","(40.7673487270001, -73.9608968489999)"
"1097052","2","9","21","18","MANHATTAN","1554646.5909090908","(40.785874639, -73.9509301529999)"
"972087","2","5","18","17","QUEENS","315149.8461538461","(40.683242831, -73.797686842)"
"1006366","7","8","1","15","BROOKLYN","776779.5918367347","(40.651165991, -73.911899013)"
"1111038","6","11","13","11","QUEENS","357619.8717948718","(40.679980738, -73.7762339069999)"
"1010169","5","10","22","10","MANHATTAN","1600241.9318181819","(40.760399691, -73.989345547)"
"1060388","4","2","25","17","QUEENS","232387.38461538462","(40.760185479, -73.767842585)"
"1048903","7","11","7","1","QUEENS","357619.8717948718","(40.6857510660001, -73.827739873)"
"1009639","6","12","11","21","BROOKLYN","823153.0408163265","(40.6107171290001, -73.9209852829999)"
"965322","1","4","12","17","QUEENS","284660.3846153846","(40.579130257, -73.8357151179999)"
"1113369","5","6","11","1","QUEENS","305813.7948717949","(40.7516066960001, -73.9396837149999)"
"1116010","3","10","13","9","BRONX","807918.918367347","(40.810865737, -73.888398079)"
"1109788","2","10","19","6","BROOKLYN","807918.918367347","(40.6720132350001, -73.9938802569999)"
"965890","2","1","12","21","QUEENS","274035.26923076925","(40.686154485, -73.788223826)"
"951041","5","7","30","17","BROOKLYN","789217.3469387755","(40.6440336540001, -73.944959081)"
"1001456","2","11","16","17","BROOKLYN","813043.8571428572","(40.6450355160001, -73.9345117569999)"
"1081311","2","11","9","16","QUEENS","357619.8717948718","(40.659356254, -73.759820771)"
"1032592","6","6","26","23","BRONX","80357.8125","(40.860716972, -73.899246702)"
"1103788","4","12","16","23","BROOKLYN","823153.0408163265","(40.636338251, -73.947044365)"
"1075049","3","5","12","22","BROOKLYN","757306.1224489796","(40.673172014, -73.939040855)"
"916431","1","4","26","22","BROOKLYN","735071.4285714285","(40.6916100550001, -73.970551251)"
"1042991","6","10","16","14","MANHATTAN","1600241.9318181819","(40.7323702840001, -73.989090237)"
"1031789","6","6","26","17","BROOKLYN","773386.612244898","(40.6346921320001, -73.912360318)"
"1020000","7","8","8","5","BRONX","79593.75","(40.8694704770001, -73.879860804)"
"1044921","7","10","24","6","MANHATTAN","1600241.9318181819","(40.745525081, -73.982570379)"
"973214","6","3","13","2","BRONX","75996.8125","(40.8354947930001, -73.907820691)"
"991836","2","6","15","6","MANHATTAN","1557062.2727272727","(40.73911235, -73.976924644)"
"1110564","6","10","23","18","QUEENS","389583.8461538461","(40.770646652, -73.91706612)"
"1077584","1","5","24","10","BROOKLYN","757306.1224489796","(40.6966318250001, -73.9579811799999)"
"1052492","3","1","20","11","BRONX","70562.5","(40.882394129, -73.895648132)"
"1030581","6","6","26","10","QUEENS","305813.7948717949","(40.76788427, -73.8895098199999)"
